Index,vars,utterance,Fitness_answer_fitness,Fitness_content_fitness,Fitness_distance,Critical
154,"[0.08004311535219516, 0.37, 0.85, 0.14, 0.64, 0.25]","Could you, like, point me to a museum, yeah?",1.0,1.0,-0.12460195464595314,0
155,"[0.0409420263708588, 0.42, 0.03, 0.26, 0.64, 0.15]",Can you show me a low-priced bakery around here?,1.0,1.0,-0.09224810312249998,0
156,"[0.34390798253108207, 0.21485550703709966, 0.6553161570557281, 0.3672611046226039, 0.6280229899186545, 0.7782215546408373]",Can you point me to a Turkish restaurant with cash payment and a 3.5 rating?,1.0,1.0,-0.07312755576887542,0
157,"[0.030204486251708004, 0.17, 0.35, 0.21, 0.16, 0.39]","Direct me to a bar with decent parking, accepts credit card, medium prices.",0.4,1.0,-0.07117637432484447,1
158,"[0.14343988004667965, 0.42, 0.31, 0.9, 0.38, 0.64]",Could you kindly locate a high-end bakery nearby?,1.0,1.0,-0.10305017512459624,0
159,"[0.07044820631356935, 0.16, 0.02, 0.27, 0.51, 0.15]",Could you point me to a budget-friendly bar that takes credit cards?,1.0,1.0,-0.08718398814446227,0
160,"[0.034059564949266874, 0.48, 0.35, 0.12, 0.29, 0.38]","Locate a bakery, would ya?",0.9,1.0,-0.11054729726839474,0
161,"[0.34478867028396776, 0.09, 0.84, 0.23, 0.51, 0.26]","Could you direct me to a medium-priced bar with contactless payment, rated around 3.5, and parking available?",0.4,1.0,-0.06809694013214784,1
162,"[0.008378826307495785, 0.42, 0.31, 0.9, 0.38, 0.61]",Could you please locate a high-end supermarket that accepts card payments?,1.0,1.0,-0.09558835067592053,0
163,"[0.005346647622704606, 0.13, 0.84, 0.23, 0.5, 0.28]",Could you point me to a bar with low prices and contactless payment?,1.0,1.0,-0.0835772441142415,0
164,"[0.1717346609579709, 0.28, 0.46, 0.73, 0.94, 0.9]",Could you kindly direct me to a nearby upscale bakery?,1.0,1.0,-0.10613941415958994,0
165,"[0.15598372921618286, 0.97, 0.36, 0.22, 0.51, 0.27]","Hey, can you point me to a bar that takes credit cards, like, with parking available?",1.0,1.0,-0.08808813219127498,0
166,"[0.1349029394420342, 0.17, 0.85, 0.14, 0.14, 0.25]",Locate a bar with available parking and cash payment.,1.0,1.0,-0.06612611864873252,0
167,"[0.18283941449744773, 0.18, 0.35, 0.23, 0.15, 0.39]",Guide me to a budget hotel that accepts credit cards.,1.0,1.0,-0.08471900671675248,0
168,"[0.07423021601058413, 0.42, 0.31, 0.9, 0.38, 0.64]",Could you please locate a high-end bakery nearby?,1.0,1.0,-0.10218956041546468,0
169,"[0.11471819798037537, 0.11, 0.03, 0.24, 0.51, 0.41]",Could you point me to a budget-friendly bar that takes credit cards?,1.0,1.0,-0.08718398814446227,0
170,"[0.027529351131708776, 0.47, 0.98, 0.5, 0.74, 0.96]",Can you point me to a budget-friendly bakery?,1.0,1.0,-0.09930711262788794,0
171,"[0.20697658004692415, 0.03, 0.85, 0.23, 0.29, 0.26]",Locate a bar with contactless payment and available parking.,1.0,1.0,-0.07678385023098133,0
172,"[0.10582466988467676, 0.42, 0.31, 0.9, 0.38, 0.66]",Could you please find a medium-priced bar that accepts credit cards?,1.0,1.0,-0.07816397394939711,0
173,"[0.18896542183555612, 0.31, 0.25, 0.9, 0.94, 0.64]",Could you please guide me to a premium supermarket?,1.0,1.0,-0.11159395883123979,0
174,"[0.02345290051598939, 0.28, 0.25, 0.24, 0.41, 0.39]",Please direct me to a high-end supermarket nearby.,1.0,1.0,-0.09923272355131063,0
175,"[0.26179082433096623, 0.97, 0.88, 0.22, 0.51, 0.27]","Hey, can you show me a bar with decent parking, card only, and like a 3.5 rating?",0.4,1.0,-0.07536463870150167,1
176,"[0.17001836803889406, 0.37, 0.84, 0.14, 0.15, 0.24]","Locate a bar with decent parking, accepts credit card, medium prices.",0.4,1.0,-0.07083160788380716,1
177,"[0.9831897098503569, 0.7804952121476258, 0.43155972330665054, 0.03693608612532871, 0.5233858579802559, 0.6325459414050001]","Hey, where's a bar with mobile payment and good parking?",1.0,1.0,-0.08511367297298422,0
178,"[0.01303377289423431, 0.3098627796775954, 0.5828121945543063, 0.8218832151561575, 0.4435166801900323, 0.18722354215002895]",Could you please guide me to a supermarket with credit card payment options and available parking?,1.0,1.0,-0.089370533589747,0
179,"[0.9453886784337668, 0.6195021077665556, 0.5194436121509732, 0.14190791372006423, 0.993170618513959, 0.7637130247449633]","Find a bar with a medium price and cash only, 5 stars.",0.4,1.0,-0.06588100471433744,1
180,"[0.9280990069109379, 0.34119074833030727, 0.7875335073998528, 0.5561916826314507, 0.30024254133801953, 0.17265481408983624]",Find a hotel with a 5-star rating and contactless payment.,1.0,1.0,-0.0856873253964121,0
181,"[0.17638092693277843, 0.16, 0.82, 0.24, 0.48, 0.41]",Direct me to a bar with decent parking and moderate prices.,0.7,1.0,-0.07222081738417752,1
182,"[0.06513504753283383, 0.16, 0.36, 0.23, 0.23, 0.35]","Locate a cafe with decent parking, credit card accepted.",1.0,1.0,-0.0733216748716008,0
183,"[0.07428763649436645, 0.09, 0.36, 0.23, 0.51, 0.26]",Could you direct me to a bar with medium pricing and contactless payment?,1.0,1.0,-0.08684369770552736,0
184,"[0.1277103834007115, 0.49, 0.35, 0.12, 0.29, 0.26]","Locate a medium bar, will ya?",1.0,1.0,-0.10122369085913863,0
185,"[0.29285730220639816, 0.13, 0.87, 0.23, 0.51, 0.31]","Could you point me to a bar with low prices and contactless payment, rated around 3.5?",0.4,1.0,-0.07812864476321191,1
186,"[0.04298555567657356, 0.16, 0.36, 0.73, 0.23, 0.9]",Kindly guide me to a nearby bakery with moderate prices.,1.0,1.0,-0.09725110196970754,0
187,"[0.19319745322947238, 0.98, 0.98, 0.5, 0.28, 0.39]","Hey, can you point me to a cheap bar, yeah?",1.0,1.0,-0.09398209348732789,0
188,"[0.18817959074653923, 0.98, 0.98, 0.5, 0.29, 0.39]","Hey, can you show me a supermarket with card only, yeah?",0.9,1.0,-0.10989211034159008,0
189,"[0.009932805539561843, 0.37, 0.85, 0.14, 0.64, 0.41]",Find me a budget bar that takes credit cards.,1.0,1.0,-0.08812049084111806,0
190,"[0.34002483959345564, 0.09, 0.35, 0.23, 0.51, 0.26]","Could you direct me to a bar with low prices and contactless payment, rated around 3.5?",0.4,1.0,-0.07601138479412817,1
191,"[0.07336408723089793, 0.18, 0.82, 0.24, 0.46, 0.41]","Locate a bar that takes credit cards, medium price.",1.0,1.0,-0.0807669091625165,0
192,"[0.1949546441920815, 0.16, 0.35, 0.23, 0.23, 0.25]",Direct me to a museum with parking available.,1.0,1.0,-0.08994342688936396,0
193,"[0.15265119048519835, 0.09, 0.34, 0.23, 0.51, 0.39]",Could you direct me to a bar with decent parking that takes credit cards and is moderately priced?,0.4,1.0,-0.07706889316743726,1
194,"[0.0434411673198718, 0.48, 0.85, 0.12, 0.3, 0.38]","Locate a bakery that accepts contactless payment, alright?",1.0,1.0,-0.09947885793602307,0
195,"[0.18337541553136455, 0.28, 0.46, 0.73, 0.94, 0.94]",Could you kindly guide me to a high-end supermarket?,1.0,1.0,-0.11148320692584435,0
196,"[0.06316401378121692, 0.28, 0.36, 0.3, 0.91, 0.9]",Kindly direct me to a bakery with decent parking and medium prices.,1.0,1.0,-0.0798448691362118,0
197,"[0.14190587648622888, 0.98, 0.85, 0.22, 0.29, 0.39]","Yo, find me a low-cost bakery, alright?",1.0,1.0,-0.0894591465284037,0
198,"[0.07159143992808786, 0.31, 0.25, 0.9, 0.94, 0.64]",Could you kindly direct me to a premium supermarket?,1.0,1.0,-0.11000086212119875,0
199,"[0.33776501416489557, 0.37, 0.85, 0.14, 0.64, 0.25]","Where's a bar with decent parking and a medium price range, huh?",1.0,1.0,-0.08299592618583451,0
200,"[0.3922186882596938, 0.09, 0.31, 0.23, 0.51, 0.29]",Could you please find a bar with a 3.5 rating and parking available?,1.0,1.0,-0.07322528855759092,0
201,"[0.015160133500767142, 0.711046874284671, 0.3338050709948759, 0.21464672856486863, 0.7218730815429257, 0.2273479522828461]","Hey, got any cash-only hotels around here?",1.0,1.0,-0.09458504240390908,0
202,"[0.09594255624490311, 0.630183815393702, 0.021941918026613133, 0.6527234679494058, 0.2867125403587054, 0.8705486697252844]",Please find a bakery nearby.,1.0,1.0,-0.09703631729575535,0
203,"[0.3507008953150978, 0.6826686589135188, 0.8591738437446232, 0.6401358606615446, 0.6907313223811158, 0.7804809402930493]",Could you point me to a low-priced Italian cafe with cash payment and a decent 3.5 rating?,1.0,1.0,-0.06456807835775435,0
204,"[0.39185658380658744, 0.028898097215480867, 0.45169522930906286, 0.06388953218965984, 0.5597083900870123, 0.4762448633094864]","Could you find a bar with a medium price range and contactless payment, rated around 3.5?",0.4,1.0,-0.08278727341347869,1
205,"[0.1524450055033857, 0.47940379143123635, 0.0645874229679442, 0.5328836863598476, 0.5093422644617458, 0.2516332415264372]",Could you help me find a high-end bakery nearby?,1.0,1.0,-0.10794419921104703,0
206,"[0.2372416605393782, 0.8997763695192162, 0.7566794100908063, 0.9719452278795184, 0.5491436946873042, 0.5510874878179065]",Could you help me find a Turkish cafe with mobile payment and a decent rating?,1.0,1.0,-0.08441079130928153,0
207,"[0.5861579457584877, 0.47281365967527417, 0.09646665283204088, 0.9877881297538932, 0.2675819835967784, 0.8593151296611702]",Please find a museum with a 4.0 rating.,1.0,1.0,-0.07158639985671322,0
208,"[0.7169402225626778, 0.7171535468940732, 0.9847706377537255, 0.7160872819342022, 0.17803381481241967, 0.9458996884328217]",Show me a museum with a 4.5 rating and parking.,1.0,1.0,-0.06889109415643746,0
209,"[0.10570285352159701, 0.99, 0.28, 0.9, 0.91, 0.4]",Could you please help me find a fancy bakery?,1.0,1.0,-0.1125055415676246,0
210,"[0.14324075829981403, 0.26, 0.25, 0.9, 0.94, 0.64]",Could you kindly direct me to a medium-priced bar that accepts credit cards?,1.0,1.0,-0.08279543379419474,0
211,"[0.3665927185461261, 0.13, 0.84, 0.23, 0.5, 0.27]","Could you point me to a museum, around 3.5 stars?",1.0,1.0,-0.09960147812477138,0
212,"[0.06310763905284107, 0.31, 0.25, 0.23, 0.94, 0.26]",Please guide me to a nearby low-cost supermarket.,1.0,1.0,-0.08658238803802609,0
213,"[0.055508633177908155, 0.37, 0.87, 0.24, 0.64, 0.27]","Can you, like, direct me to a fancy bar?",1.0,1.0,-0.11277090792647348,0
214,"[0.06010517237670743, 0.31, 0.87, 0.91, 0.99, 0.69]",Could you kindly direct me to a bar with low prices and contactless payment options?,1.0,1.0,-0.08239719474815832,0
215,"[0.01891753987220264, 0.28, 0.46, 0.73, 0.94, 0.9]",Could you kindly guide me to a nearby upscale bar?,1.0,1.0,-0.10414140258329085,0
216,"[0.0047672909250734835, 0.13, 0.01, 0.23, 0.64, 0.15]",Could you point me to a budget-friendly bar that takes contactless payments?,1.0,1.0,-0.09142017918099865,0
217,"[0.2555988129761392, 0.37, 0.85, 0.23, 0.63, 0.27]","Hey, can you show me a bar with like 3.5 stars?",1.0,1.0,-0.09442225346674671,0
218,"[0.28828386862206035, 0.09, 0.85, 0.23, 0.51, 0.26]","Could you direct me to a bar with low prices, cash only, and a rating around 3.5?",0.4,1.0,-0.0669813645626669,1
219,"[0.1481082000415259, 0.98, 0.98, 0.5, 0.29, 0.39]","Hey, can you show me a chill bakery that's not pricey?",1.0,1.0,-0.102867671230231,0
220,"[0.14546350357790058, 0.17, 0.25, 0.23, 0.51, 0.41]",Could you please guide me to a medium-priced supermarket that takes credit cards?,1.0,1.0,-0.09200288839648574,0
221,"[0.3552938472999608, 0.37, 0.85, 0.14, 0.51, 0.27]","Find me a bar with a decent 3.5 rating, alright?",1.0,1.0,-0.08944839727023957,0
222,"[0.007295163173634073, 0.09, 0.25, 0.24, 0.94, 0.64]",Guide me to a bar offering contactless payment options.,1.0,1.0,-0.09484444589449315,0
223,"[0.042910781342218866, 0.28, 0.85, 0.23, 0.64, 0.94]",Could you guide me to a high-end supermarket?,1.0,1.0,-0.11065707158879956,0
224,"[0.059983711711281786, 0.11, 0.26, 0.23, 0.52, 0.31]",Could you please guide me to a budget-friendly supermarket that takes contactless payments?,1.0,1.0,-0.09600364770952108,0
225,"[0.07975889160129757, 0.27, 0.46, 0.74, 0.51, 0.9]",Could you help me find a high-end cafe serving Mexican cuisine nearby?,1.0,1.0,-0.07463521866551726,0
226,"[0.08348471789149053, 0.42, 0.05, 0.24, 0.64, 0.27]",Can you point me to a cheap bar that takes contactless?,1.0,1.0,-0.09718757996574157,0
227,"[0.004109095186780959, 0.37, 0.85, 0.14, 0.64, 0.25]","Point me to a museum that takes cards, huh?",1.0,1.0,-0.11870268825275954,0
228,"[0.27056897695845417, 0.11, 0.8, 0.22, 0.5, 0.26]","Could you point me to a low-cost bar with mobile payment, around 3.5 stars?",1.0,1.0,-0.07281160469687753,0
229,"[0.01569296232764368, 0.9452604477456444, 0.7251925303310879, 0.1526022955026032, 0.3499579153942888, 0.9848054222153062]",Find me a cheap Thai spot with mobile payment and parking.,0.4,1.0,-0.07044542540539489,1
230,"[0.5876744383792551, 0.04267454698578002, 0.40540620438559327, 0.8875588803754754, 0.6011699039350377, 0.03402065172178148]",Could you please find a high-rated middle eastern restaurant with contactless payment and available parking?,1.0,1.0,-0.06845977844109563,0
231,"[0.6860179827040985, 0.39498232689467816, 0.5291637773219227, 0.3511668074309916, 0.45554033534377836, 0.8699927870988639]",Find a bar with mobile payment and parking.,1.0,1.0,-0.07357279831916175,0
232,"[0.00588311265053483, 0.3575402183401586, 0.7694341074710429, 0.918454081317584, 0.11613440298970601, 0.9181749504970882]",Could you please find a low-priced bakery nearby?,1.0,1.0,-0.08344015516041947,0
233,"[0.35356289566959587, 0.8180649422394333, 0.44224643347657694, 0.17139343001582286, 0.8521939737094727, 0.051319108508889044]","Hey, find me a museum with decent parking, yeah?",1.0,1.0,-0.09373363395871781,0
234,"[0.4488997405861114, 0.16942714429017147, 0.30038756691271407, 0.6270577012237543, 0.496282241216505, 0.28873841884237467]",Please find an Italian restaurant with a 4-star rating that accepts contactless payments.,1.0,1.0,-0.05590771080481316,0
235,"[0.07860566330744677, 0.9372855773321371, 0.6413591894906985, 0.21545886692363692, 0.6964015801883384, 0.25969333090803437]","Hey, where's a high-end supermarket with parking, huh?",1.0,1.0,-0.09341538489978729,0
236,"[0.9461733967519442, 0.025971704996541584, 0.819371910859647, 0.0007612021423446247, 0.06280086104889399, 0.24697655374434008]","Find a hotel with a low price and parking, rated 5 stars.",0.4,1.0,-0.05973349023084085,1
237,"[0.06297495641226808, 0.98, 0.99, 0.9, 0.64, 0.4]","Could you, like, point me to a high-end restaurant?",1.0,1.0,-0.09784484256134551,0
238,"[0.03975495916155365, 0.48, 0.07, 0.21, 0.51, 0.25]",Can you point me to a pricey bakery?,0.2,1.0,-0.10806890980552719,1
239,"[0.38343251842559767, 0.09, 0.85, 0.23, 0.51, 0.26]","Could you point me to a bar with low prices and contactless payment, rated around 3.5?",0.4,1.0,-0.07812864476321191,1
240,"[0.06018701689256836, 0.58, 0.61, 0.13, 0.68, 0.25]","Hey, where's a low-priced bakery around here, huh?",1.0,1.0,-0.09457116550161027,0
241,"[0.3421321869129545, 0.03, 0.45, 0.06, 0.56, 0.58]","Locate a bar with medium pricing and contactless payment, rated around 3.5.",0.4,1.0,-0.07351747108898388,1
242,"[0.1478729027302426, 0.37, 0.87, 0.14, 0.64, 0.25]","Can you, like, point me to a museum?",0.9,1.0,-0.12246665178363203,0
243,"[0.07927597128057762, 0.98, 0.85, 0.21, 0.29, 0.39]","Yo, direct me to a bar with card only, yeah?",1.0,1.0,-0.10732162248504351,0
244,"[0.07901786928649979, 0.13, 0.85, 0.23, 0.51, 0.27]","Could you point me to a medium-priced bakery, perhaps?",1.0,1.0,-0.09930873464995427,0
245,"[0.09234672724306392, 0.05, 0.06, 0.23, 0.54, 0.25]",Could you locate a budget-friendly bar that takes cash?,1.0,1.0,-0.0770952437537078,0
246,"[0.15303445799794896, 0.09, 0.85, 0.18, 0.51, 0.64]",Direct me to a bar with contactless payment options.,1.0,1.0,-0.09364417725665009,0
247,"[0.0362749047535605, 0.4, 0.84, 0.9, 0.9, 0.4]",Could you help me find a low-priced bakery nearby?,0.5,1.0,-0.0899253452601041,1
248,"[0.10803648843607064, 0.99, 0.85, 0.22, 0.51, 0.27]","Hey, got any high-end bakeries nearby?",1.0,1.0,-0.11769718190493572,0
249,"[0.3948475197293139, 0.13, 0.85, 0.23, 0.51, 0.26]","Could you direct me to a bar with affordable prices and contactless payment, rated around 3.5?",0.4,1.0,-0.07871495945889728,1
250,"[0.192105349981252, 0.58, 0.61, 0.55, 0.67, 0.21]",Can you point me to a low-cost bakery that takes cards?,1.0,1.0,-0.09344739373300692,0
251,"[0.185301816371409, 0.98, 0.98, 0.5, 0.29, 0.39]","Hey, can you point me to a supermarket that takes credit cards, yeah?",1.0,1.0,-0.10612276552050959,0
252,"[0.03529817105891442, 0.37, 0.85, 0.14, 0.64, 0.24]","Hey, can you tell me where a museum is?",1.0,1.0,-0.1210818156666349,0
253,"[0.13109913603233359, 0.98, 0.99, 0.5, 0.29, 0.39]","Hey, can you show me a cheap hotel that takes cash?",1.0,1.0,-0.07996322675982626,0
254,"[0.21508406190117862, 0.13, 0.85, 0.23, 0.51, 0.27]","Could you point me to a bar with mobile payment, around 3.5 stars, and medium prices?",0.4,1.0,-0.07958698802607422,1
255,"[0.13629139400613766, 0.48, 0.06, 0.53, 0.51, 0.25]",Could you help me find a nearby low-cost bar?,1.0,1.0,-0.08253657870999753,0
256,"[0.003154629210118415, 0.11, 0.26, 0.23, 0.51, 0.26]",Could you point me to a low-cost supermarket that takes contactless payments?,1.0,1.0,-0.09176262753574116,0
257,"[0.6870533431997145, 0.6407541701053867, 0.9813461870850521, 0.7386989123487002, 0.1854379835708897, 0.34528702034839615]",Could you find a high-rated hotel with contactless payment?,1.0,1.0,-0.09321099056871684,0
258,"[0.8208714536748678, 0.8255000245921927, 0.4216001510190106, 0.33563480245715827, 0.09153476062576774, 0.5299654587233951]","Yo, find me a hotel with mobile payment and parking.",1.0,1.0,-0.07986978311460202,0
259,"[0.08398526466058108, 0.015602690761018723, 0.7814384224540629, 0.7555441200116523, 0.1632960358142477, 0.8352080320454761]",Please locate a low-priced hotel that accepts contactless payments.,1.0,1.0,-0.07271892201578178,0
260,"[0.4671999987762123, 0.1660364311977698, 0.4485322713740706, 0.6810991403751149, 0.7927719709782742, 0.4127258231297928]","Could you please find a medium-priced cafe with American food, rated 4 stars, and contactless payment available? Parking would be great too.",0.4,1.0,-0.04831340618965796,1
261,"[0.09177942780945354, 0.2596954814060747, 0.626094466535341, 0.12995461834178504, 0.16999233562851973, 0.895663034263258]",Direct me to a bakery nearby.,1.0,1.0,-0.10479173100440242,0
262,"[0.1718108819706735, 0.37, 0.85, 0.18, 0.64, 0.27]","Where's a cheap bakery around here, huh?",1.0,1.0,-0.10002350956157968,0
263,"[0.1917029097796742, 0.37, 0.45, 0.06, 0.64, 0.24]",Could you point me to a bar nearby?,1.0,1.0,-0.10688389994035996,0
264,"[0.040626561023543166, 0.36, 0.85, 0.14, 0.31, 0.25]","Direct me to a museum that accepts cards, alright?",1.0,1.0,-0.10447799754464104,0
265,"[0.07960129311394724, 0.98, 0.98, 0.49, 0.51, 0.39]","Hey, can you point me to a high-end French restaurant, yeah?",1.0,1.0,-0.1014273911579644,0
266,"[0.21113377149527446, 0.38, 0.85, 0.14, 0.51, 0.27]","Could you, like, direct me to a museum with, um, 3.5 stars?",1.0,1.0,-0.09804100236438551,0
267,"[0.16790127660733514, 0.48, 0.07, 0.21, 0.51, 0.25]",Could you direct me to a museum with parking available?,1.0,1.0,-0.09865280970997414,0
268,"[0.11624904119236489, 0.99, 0.81, 0.22, 0.51, 0.27]","Hey, any medium-priced bakery joints around here?",1.0,1.0,-0.10018056034699319,0
269,"[0.3106255075813368, 0.03, 0.45, 0.06, 0.51, 0.27]","Could you locate a cafe with a medium price range, contactless payment, and a rating of about 3.5?",0.4,1.0,-0.08063086890507687,1
270,"[0.03165045021675132, 0.14, 0.85, 0.09, 0.51, 0.24]","Could you direct me to a bar that takes mobile payment, with a medium price range?",1.0,1.0,-0.08793315424565007,0
271,"[0.2169015422392075, 0.39, 0.85, 0.23, 0.64, 0.27]","Can you, like, show me a cheap bar with about 3.5 stars?",1.0,1.0,-0.08135424742925501,0
272,"[0.03293926758123389, 0.36, 0.85, 0.22, 0.51, 0.27]","Can you, like, show me a low-priced bakery?",1.0,1.0,-0.0958184190008784,0
273,"[0.15014815333344636, 0.03, 0.45, 0.14, 0.64, 0.24]",Could you possibly indicate where I might find a restaurant that accepts credit cards?,1.0,1.0,-0.08767666908919058,0
274,"[0.053252461729827276, 0.37, 0.85, 0.14, 0.64, 0.25]",Can you point me to a bar with decent prices and parking?,0.6,1.0,-0.07921170810694234,1
275,"[0.20331316731712698, 0.98, 0.98, 0.5, 0.29, 0.39]","Hey, can you lead me to a posh bar, like around 3.5 stars?",1.0,1.0,-0.0998997863689779,0
276,"[0.04936609949547959, 0.32, 0.84, 0.22, 0.51, 0.25]",Could you direct me to a medium bar that takes cards?,1.0,1.0,-0.10533107479737547,0
277,"[0.05464731251472297, 0.48, 0.07, 0.21, 0.51, 0.25]","Find a high-end bakery that takes cards, okay?",1.0,1.0,-0.0972025702494208,0
278,"[0.0870405568311704, 0.95, 0.85, 0.22, 0.51, 0.27]","Hey, point me to a bar that takes card, yeah?",1.0,1.0,-0.10760199289134387,0
279,"[0.2712277889482608, 0.07, 0.45, 0.07, 0.56, 0.26]","Could you point me to a bar that takes contactless payment, with a 3.5-star rating and a medium price range?",0.7,1.0,-0.08277850195489567,1
280,"[0.19113209444217805, 0.13, 0.85, 0.14, 0.51, 0.27]",Could you tell me where a museum is located?,0.8,1.0,-0.12135409621709625,0
281,"[0.03769051515764359, 0.37, 0.87, 0.14, 0.64, 0.25]","Could you, like, direct me to a museum?",0.9,1.0,-0.12351621563630055,0
282,"[0.8797445021897075, 0.038580346281464534, 0.40145043305836386, 0.4772056068386441, 0.09715476177409413, 0.16704637633635844]",Please find a low-priced hotel with a 5-star rating and parking available.,1.0,1.0,-0.053549285998850005,0
283,"[0.13314838434571785, 0.2500495879268403, 0.6470925615542218, 0.5795593209507468, 0.1022287560442553, 0.6827628789817397]",Please locate a supermarket that accepts mobile payments.,1.0,1.0,-0.0887512289422554,0
284,"[0.06625312757183324, 0.8913078276617339, 0.7897936986437929, 0.9044736681449548, 0.5418971597883715, 0.6040514525113513]",Could you help me find a medium-priced hotel that accepts mobile payments?,1.0,1.0,-0.08499316631623488,0
285,"[0.26417090354200956, 0.37, 0.86, 0.23, 0.64, 0.25]","Show me a bar that accepts cards, alright?",1.0,1.0,-0.10164864234322424,0
286,"[0.02186691615172795, 0.37, 0.87, 0.14, 0.64, 0.25]","Can you, like, point me to a museum?",0.9,1.0,-0.12246665178363203,0
287,"[0.2295517379817575, 0.03, 0.45, 0.06, 0.51, 0.27]","Could you, like, find a restaurant with a 3.5 rating that accepts mobile payments?",1.0,1.0,-0.07605590139712237,0
288,"[0.20953584823521407, 0.03, 0.45, 0.07, 0.49, 0.28]","Locate a medium-priced hotel with mobile payment, will you?",1.0,1.0,-0.08312057526962369,0
289,"[0.16299294366265543, 0.99, 0.98, 0.14, 0.29, 0.39]","Yo, direct me to a cheap museum, alright?",1.0,1.0,-0.10078261425066637,0
290,"[0.11021444612506225, 0.95, 0.85, 0.22, 0.51, 0.27]","Hey, can you show me a bar that takes credit cards, yeah?",1.0,1.0,-0.10245176400776401,0
291,"[0.07608138330023778, 0.37, 0.44, 0.14, 0.56, 0.25]","Point me to a bar that takes contactless, will ya?",1.0,1.0,-0.10611989351751572,0
292,"[0.2498856172651833, 0.03, 0.45, 0.1, 0.56, 0.48]","Could you locate a bar with a medium price range, accepting cash, and rated around 3.5?",1.0,1.0,-0.07592455235776252,0
293,"[0.08197052819331485, 0.37, 0.07, 0.21, 0.53, 0.25]",Could you direct me to a pricey bar?,0.6,1.0,-0.10041686117254556,1
294,"[0.17952673963265206, 0.48, 0.35, 0.12, 0.26, 0.35]","Find me a hotel, will ya?",1.0,1.0,-0.1033491487060948,0
295,"[0.12472379761316264, 0.37, 0.85, 0.14, 0.64, 0.23]","Hey, can you, like, show me a museum around here?",1.0,1.0,-0.1221694766780469,0
296,"[0.06637262289511925, 0.37, 0.85, 0.14, 0.64, 0.24]","Where's a museum around here, huh?",1.0,1.0,-0.12280967271431309,0
297,"[0.30461422558248746, 0.03, 0.45, 0.06, 0.58, 0.27]","Could you, like, direct me to a medium-priced cafe with contactless payment and a 3.5 rating?",0.4,1.0,-0.07981028440773819,1
298,"[0.374300225904673, 0.03, 0.45, 0.06, 0.56, 0.48]","Could you point me to a bar that takes contactless payment, with a 3.5-star rating and a medium price range?",0.4,1.0,-0.08277850195489567,1
299,"[0.1906346822190478, 0.37, 0.86, 0.14, 0.28, 0.39]","Locate a museum that takes cards, alright?",1.0,1.0,-0.10976733454498766,0
300,"[0.06451701953251983, 0.13, 0.85, 0.14, 0.51, 0.27]",Could you possibly indicate where a museum might be?,0.8,1.0,-0.11915287231284233,0
301,"[0.19267147555294073, 0.37, 0.85, 0.14, 0.64, 0.25]","Can you, like, show me a bar that accepts contactless and is medium priced?",1.0,1.0,-0.09339690268215672,0
302,"[0.09196978755694374, 0.37, 0.87, 0.14, 0.64, 0.25]","Could you, like, direct me to a bar?",1.0,1.0,-0.11269296758026459,0
303,"[0.15424994477673004, 0.48, 0.05, 0.21, 0.5, 0.25]","Find a bakery with low prices, alright?",1.0,1.0,-0.08715114928798973,0
304,"[0.34290076595603053, 0.97, 0.85, 0.22, 0.51, 0.27]","Hey, can you point me to a bar with mobile pay, like, 3.5 stars and medium prices, parking available?",0.4,1.0,-0.07298847832403443,1
305,"[0.5915368635295097, 0.9946841655338852, 0.024741373229493435, 0.4290402322286485, 0.35286246837638613, 0.7236730723827244]",Show me a museum with a 4-star rating and parking.,1.0,1.0,-0.06444783407221855,0
306,"[0.18225391430928153, 0.31, 0.85, 0.14, 0.64, 0.24]","Could you inform me about a nearby museum, if parking is available?",0.8,1.0,-0.10625383862835935,0
307,"[0.13938827731469766, 0.09, 0.85, 0.16, 0.51, 0.27]",Could you possibly indicate where a bar is situated?,0.8,1.0,-0.11597161488912955,0
308,"[0.380046661344709, 0.37, 0.85, 0.23, 0.64, 0.27]","Can you, like, show me a cheap bar with about 3.5 stars?",1.0,1.0,-0.08135424742925501,0
309,"[0.09194062049968232, 0.98, 0.97, 0.5, 0.29, 0.39]","Hey, can you point me to a low-cost bakery nearby?",0.9,1.0,-0.09221210819275927,0
310,"[0.06169809743556165, 0.37, 0.85, 0.14, 0.64, 0.25]","Could you, like, direct me to a museum with parking?",1.0,1.0,-0.10121049595207232,0
311,"[0.12498072107161123, 0.52, 0.07, 0.16, 0.51, 0.25]",Where's a cheap bakery around here?,1.0,1.0,-0.0979819943932092,0
312,"[0.06707523457001613, 0.13, 0.83, 0.14, 0.64, 0.24]",Could you perhaps reveal where a museum is located?,0.8,1.0,-0.12312641286840176,0
313,"[0.1016854802408122, 0.38, 0.87, 0.23, 0.64, 0.27]","Could you, like, direct me to a museum?",0.8,1.0,-0.12351621563630055,0
314,"[0.26497414763962024, 0.03, 0.5, 0.06, 0.56, 0.48]","Could you locate a bar with a medium price range, offering contactless payment, and rated around 3.5?",1.0,1.0,-0.08311429899352452,0
315,"[0.044720841610692744, 0.37, 0.85, 0.14, 0.64, 0.25]","Hey, can you direct me to a museum, yeah? Parking's available, right?",1.0,1.0,-0.10685701791524249,0
316,"[0.15837503787541685, 0.36, 0.85, 0.14, 0.64, 0.24]","Can you, like, point me to a museum?",0.9,1.0,-0.12246665178363203,0
