Index,vars,utterance,answer,Fitness_answer_fitness,Fitness_content_fitness,Fitness_distance
132,"[0.16684781752481198, 0.59, 0.04, 0.17, 0.4, 0.28]","Locate the closest bakery, now!","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
133,"[0.306040521161538, 0.35, 0.75, 0.12, 0.99, 0.5]",Find a Mexican eatery with a 3.5-star rating that accepts contactless payments.,"I couldn’t find a 3.5-star Mexican eatery, but La Canasta Mexican Food is highly rated at 5.0 stars. Should I navigate there or refine the search?",0.7,0.9640928506851196,-0.0
134,"[0.08355588881082182, 0.53, 0.56, 0.94, 0.02, 0.95]",Please guide me to a high-end supermarket where I can pay with cash.,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
135,"[0.28578960218860183, 0.66, 0.74, 0.12, 0.44, 0.18]","Locate a Mexican restaurant, 3.5 stars, cash payment, ASAP.","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
136,"[0.14639413096470552, 0.59, 0.49, 0.16, 0.4, 0.26]","Locate a museum, now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
137,"[0.09640920361714096, 0.59, 0.04, 0.23, 0.4, 0.29]","Locate a hotel with available parking, now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
138,"[0.8766565100577178, 0.54, 0.36, 0.13, 0.63, 0.19]","Where can I find a Thai restaurant that accepts cash, has a 5-star rating, and falls within a medium price range?","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
139,"[0.10719555089503707, 0.53, 0.56, 0.14, 0.02, 0.96]",Find a high-end grocery store accepting cash payments.,"Sorry, I cannot find any relevant places.",0.1,1.0,-0.0
140,"[0.7818971245367885, 0.11233340710600839, 0.36356358807781425, 0.04217039408360832, 0.8807554766311397, 0.9625376599953439]",I'm looking for a hotel with a 4.5-star rating and low price range.,Leneghan's Crusader Inn is a 5.0-rated hotel with a low price range at 7412 Frankford Ave. Shall I navigate there? Or do you have other preferences in mind?,0.7,0.9687078595161438,-0.09764816161388246
141,"[0.029137338198596582, 0.9, 0.81, 0.94, 0.8, 0.65]",I'm searching for a fancy cafe that only accepts cash.,"Tria Cafe Rittenhouse is a fancy spot with great reviews ($$$), but it doesn't specify if it's cash-only. Should I navigate there or refine the search for cash-only cafes? Let me know!",0.7,0.9026724696159363,-0.0
142,"[0.06898038276589802, 0.59, 0.06, 0.17, 0.4, 0.89]","Locate the nearest museum, now!","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
143,"[0.0833442213760049, 0.59, 0.49, 0.17, 0.45, 0.89]","Locate the nearest bakery, now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
144,"[0.11116585477628943, 0.49, 0.05, 0.35, 0.45, 0.51]","Locate a bakery with medium prices, find it now.","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
145,"[0.19677096452552822, 0.59, 0.49, 0.17, 0.4, 0.89]","Locate the nearest bakery, now!","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
146,"[0.09829928979669028, 0.59, 0.06, 0.17, 0.4, 0.89]","Find a bakery, right now!","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
147,"[0.03619076035154338, 0.59, 0.5, 0.17, 0.4, 0.29]","Locate a bakery, like, right now, please.","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
148,"[0.07209333546289357, 0.64, 0.49, 0.16, 0.4, 0.27]","Locate the closest museum, now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
149,"[0.13496496968136307, 0.6, 0.06, 0.17, 0.4, 0.29]","Locate a museum with available parking, now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
150,"[0.19400068507659982, 0.58, 0.07, 0.17, 0.4, 0.9]","Take me to a bakery, immediately.","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
151,"[0.07384207239387097, 0.49, 0.05, 0.33, 0.08, 0.11]","Find me a medium-priced supermarket, now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
152,"[0.19199960598808163, 0.59, 0.49, 0.17, 0.4, 0.89]","Get me to the closest bakery, now!","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
153,"[0.1242684465881278, 0.66, 0.5, 0.15, 0.44, 0.18]","Get me a restaurant that accepts mobile payments, like, right now.","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
154,"[0.016799953723379904, 0.59, 0.49, 0.16, 0.4, 0.26]","Locate a museum, right now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
155,"[0.15760857241228315, 0.59, 0.02, 0.14, 0.4, 0.52]","Find a bakery, now!","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
156,"[0.12098238198763021, 0.49, 0.69, 0.11, 0.09, 0.51]","Locate the nearest supermarket, now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
157,"[0.41539130787223744, 0.11564457124112326, 0.2700551654746454, 0.3689108125399007, 0.9458087408542293, 0.9920483733174997]",I'm looking for a highly-rated Indian cafe with a high price range.,"Sorry, I cannot find any relevant places.",0.2,1.0,-0.0766213315886467
158,"[0.19245381993316302, 0.69, 0.49, 0.15, 0.02, 0.25]","Locate a bakery, like, right this instant, you know.","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
159,"[0.14271312821792212, 0.59, 0.03, 0.16, 0.4, 0.18]","Get me to a restaurant, like, right now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
160,"[0.06322553143738814, 0.59, 0.49, 0.19, 0.4, 0.27]","Locate a nearby museum, now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
161,"[0.07149695688013108, 0.59, 0.5, 0.13, 0.4, 0.29]","Locate a cafe, like, right this instant.","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
162,"[0.16516252768163936, 0.61, 0.05, 0.18, 0.45, 0.11]","Locate a medium-priced bakery, like, right now.","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
163,"[0.7690491521394126, 0.59, 0.36, 0.04, 0.4, 0.25]","Locate a hotel with a solid 4.5 rating, please.","The only option listed is ""Luxury Car Service,"" rated 4.5/5, but it’s not a hotel. Would you like me to refine the search or assist with navigation?",0.4,0.9249118566513062,-0.0
164,"[0.09536242332742557, 0.58, 0.07, 0.17, 0.4, 0.9]","Take me to a museum, now!","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
165,"[0.02633501485006383, 0.59, 0.03, 0.16, 0.4, 0.93]","Locate a restaurant that allows mobile payments, now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
166,"[0.16747285112404833, 0.9, 0.8, 0.94, 0.8, 0.6]",Could you kindly guide me to a high-end grocery store accepting cash?,"Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
167,"[0.0723311244102815, 0.59, 0.05, 0.16, 0.4, 0.89]","Locate a museum, now!","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
168,"[0.0008211293702970607, 0.02, 0.96, 0.17, 0.3, 0.51]",Locate a moderately priced grocery store in the vicinity.,"Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
169,"[0.11710295824148793, 0.59, 0.49, 0.16, 0.4, 0.26]","Find me a museum, now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
170,"[0.1603509619258437, 0.9, 0.05, 0.19, 0.8, 0.61]","Yo, I need a bakery, like, right now!","Sorry, I cannot find any relevant places.",0.2,0.0,-0.0
171,"[0.08846975324678674, 0.59, 0.69, 0.11, 0.4, 0.89]","Find me the closest museum, now!","Sorry, I cannot find any relevant places.",0.2,1.0,-0.0
